entrez,symbol,term_id,term_name,source
10137,RBM12,CXXX,No diseases associated,PSYGENET
389677,RBM12B,CXXX,No diseases associated,PSYGENET
10432,RBM14,CXXX,No diseases associated,PSYGENET
64783,RBM15,CXXX,No diseases associated,PSYGENET
29890,RBM15B,CXXX,No diseases associated,PSYGENET
84991,RBM17,CXXX,No diseases associated,PSYGENET
92400,RBM18,CXXX,No diseases associated,PSYGENET
9904,RBM19,CXXX,No diseases associated,PSYGENET
282996,RBM20,CXXX,No diseases associated,PSYGENET
55696,RBM22,CXXX,No diseases associated,PSYGENET
55147,RBM23,CXXX,No diseases associated,PSYGENET
221662,RBM24,CXXX,No diseases associated,PSYGENET
58517,RBM25,CXXX,No diseases associated,PSYGENET
64062,RBM26,CXXX,No diseases associated,PSYGENET
54439,RBM27,CXXX,No diseases associated,PSYGENET
55131,RBM28,CXXX,No diseases associated,PSYGENET
155435,RBM33,CXXX,No diseases associated,PSYGENET
23029,RBM34,CXXX,No diseases associated,PSYGENET
55544,RBM38,CXXX,No diseases associated,PSYGENET
9584,RBM39,CXXX,No diseases associated,PSYGENET
55285,RBM41,CXXX,No diseases associated,PSYGENET
79171,RBM42,CXXX,No diseases associated,PSYGENET
375287,RBM43,CXXX,No diseases associated,PSYGENET
375316,RBM44,CXXX,No diseases associated,PSYGENET
129831,RBM45,CXXX,No diseases associated,PSYGENET
166863,RBM46,CXXX,No diseases associated,PSYGENET
54502,RBM47,CXXX,No diseases associated,PSYGENET
84060,RBM48,CXXX,No diseases associated,PSYGENET
5937,RBMS1,CXXX,No diseases associated,PSYGENET
5939,RBMS2,CXXX,No diseases associated,PSYGENET
27303,RBMS3,CXXX,No diseases associated,PSYGENET
27316,RBMX,CXXX,No diseases associated,PSYGENET
51634,RBMX2,CXXX,No diseases associated,PSYGENET
494115,RBMXL1,CXXX,No diseases associated,PSYGENET
27288,RBMXL2,CXXX,No diseases associated,PSYGENET
139804,RBMXL3,CXXX,No diseases associated,PSYGENET
5940,RBMY1A1,CXXX,No diseases associated,PSYGENET
378948,RBMY1B,CXXX,No diseases associated,PSYGENET
5942,RBMY1C,CXXX,No diseases associated,PSYGENET
378949,RBMY1D,CXXX,No diseases associated,PSYGENET
378950,RBMY1E,CXXX,No diseases associated,PSYGENET
159163,RBMY1F,CXXX,No diseases associated,PSYGENET
378951,RBMY1J,CXXX,No diseases associated,PSYGENET
5948,RBP2,CXXX,No diseases associated,PSYGENET
5949,RBP3,CXXX,No diseases associated,PSYGENET
5950,RBP4,CXXX,No diseases associated,PSYGENET
83758,RBP5,CXXX,No diseases associated,PSYGENET
116362,RBP7,CXXX,No diseases associated,PSYGENET
3516,RBPJ,CXXX,No diseases associated,PSYGENET
11317,RBPJL,CXXX,No diseases associated,PSYGENET
11030,RBPMS,CXXX,No diseases associated,PSYGENET
348093,RBPMS2,CXXX,No diseases associated,PSYGENET
64145,RBSN,CXXX,No diseases associated,PSYGENET
9978,RBX1,CXXX,No diseases associated,PSYGENET
149041,RC3H1,CXXX,No diseases associated,PSYGENET
54542,RC3H2,CXXX,No diseases associated,PSYGENET
1827,RCAN1,CXXX,No diseases associated,PSYGENET
10231,RCAN2,CXXX,No diseases associated,PSYGENET
11123,RCAN3,CXXX,No diseases associated,PSYGENET
1102,RCBTB2,CXXX,No diseases associated,PSYGENET
1104,RCC1,CXXX,No diseases associated,PSYGENET
81554,RCC1L,CXXX,No diseases associated,PSYGENET
55920,RCC2,CXXX,No diseases associated,PSYGENET
91433,RCCD1,CXXX,No diseases associated,PSYGENET
9986,RCE1,CXXX,No diseases associated,PSYGENET
25898,RCHY1,CXXX,No diseases associated,PSYGENET
10171,RCL1,CXXX,No diseases associated,PSYGENET
5954,RCN1,CXXX,No diseases associated,PSYGENET
5955,RCN2,CXXX,No diseases associated,PSYGENET
57333,RCN3,CXXX,No diseases associated,PSYGENET
23186,RCOR1,CXXX,No diseases associated,PSYGENET
283248,RCOR2,CXXX,No diseases associated,PSYGENET
55758,RCOR3,CXXX,No diseases associated,PSYGENET
92241,RCSD1,CXXX,No diseases associated,PSYGENET
5957,RCVRN,CXXX,No diseases associated,PSYGENET
343035,RD3,CXXX,No diseases associated,PSYGENET
647286,RD3L,CXXX,No diseases associated,PSYGENET
5959,RDH5,CXXX,No diseases associated,PSYGENET
50700,RDH8,CXXX,No diseases associated,PSYGENET
157506,RDH10,CXXX,No diseases associated,PSYGENET
51109,RDH11,CXXX,No diseases associated,PSYGENET
145226,RDH12,CXXX,No diseases associated,PSYGENET
112724,RDH13,CXXX,No diseases associated,PSYGENET
57665,RDH14,CXXX,No diseases associated,PSYGENET
8608,RDH16,CXXX,No diseases associated,PSYGENET
201299,RDM1,CXXX,No diseases associated,PSYGENET
5962,RDX,CXXX,No diseases associated,PSYGENET
9985,REC8,CXXX,No diseases associated,PSYGENET
283677,REC114,CXXX,No diseases associated,PSYGENET
5965,RECQL,CXXX,No diseases associated,PSYGENET
9401,RECQL4,CXXX,No diseases associated,PSYGENET
9400,RECQL5,CXXX,No diseases associated,PSYGENET
345051,REELD1,CXXX,No diseases associated,PSYGENET
65055,REEP1,CXXX,No diseases associated,PSYGENET
51308,REEP2,CXXX,No diseases associated,PSYGENET
221035,REEP3,CXXX,No diseases associated,PSYGENET
80346,REEP4,CXXX,No diseases associated,PSYGENET
92840,REEP6,CXXX,No diseases associated,PSYGENET
5967,REG1A,CXXX,No diseases associated,PSYGENET
5968,REG1B,CXXX,No diseases associated,PSYGENET
5068,REG3A,CXXX,No diseases associated,PSYGENET
130120,REG3G,CXXX,No diseases associated,PSYGENET
83998,REG4,CXXX,No diseases associated,PSYGENET
5966,REL,CXXX,No diseases associated,PSYGENET
5971,RELB,CXXX,No diseases associated,PSYGENET
57614,RELCH,CXXX,No diseases associated,PSYGENET
768211,RELL1,CXXX,No diseases associated,PSYGENET
285613,RELL2,CXXX,No diseases associated,PSYGENET
84957,RELT,CXXX,No diseases associated,PSYGENET
28954,REM1,CXXX,No diseases associated,PSYGENET
161253,REM2,CXXX,No diseases associated,PSYGENET
5973,RENBP,CXXX,No diseases associated,PSYGENET
387849,REP15,CXXX,No diseases associated,PSYGENET
29803,REPIN1,CXXX,No diseases associated,PSYGENET
85021,REPS1,CXXX,No diseases associated,PSYGENET
9185,REPS2,CXXX,No diseases associated,PSYGENET
11079,RER1,CXXX,No diseases associated,PSYGENET
473,RERE,CXXX,No diseases associated,PSYGENET
85004,RERG,CXXX,No diseases associated,PSYGENET
79785,RERGL,CXXX,No diseases associated,PSYGENET
55196,RESF1,CXXX,No diseases associated,PSYGENET
389075,RESP18,CXXX,No diseases associated,PSYGENET
5979,RET,CXXX,No diseases associated,PSYGENET
56729,RETN,CXXX,No diseases associated,PSYGENET
84666,RETNLB,CXXX,No diseases associated,PSYGENET
54463,RETREG1,CXXX,No diseases associated,PSYGENET
162427,RETREG3,CXXX,No diseases associated,PSYGENET
54884,RETSAT,CXXX,No diseases associated,PSYGENET
51455,REV1,CXXX,No diseases associated,PSYGENET
5980,REV3L,CXXX,No diseases associated,PSYGENET
55049,REX1BD,CXXX,No diseases associated,PSYGENET
57455,REXO1,CXXX,No diseases associated,PSYGENET
25996,REXO2,CXXX,No diseases associated,PSYGENET
57109,REXO4,CXXX,No diseases associated,PSYGENET
81691,REXO5,CXXX,No diseases associated,PSYGENET
5982,RFC2,CXXX,No diseases associated,PSYGENET
5983,RFC3,CXXX,No diseases associated,PSYGENET
5984,RFC4,CXXX,No diseases associated,PSYGENET
5985,RFC5,CXXX,No diseases associated,PSYGENET
317671,RFESD,CXXX,No diseases associated,PSYGENET
117584,RFFL,CXXX,No diseases associated,PSYGENET
55312,RFK,CXXX,No diseases associated,PSYGENET
144347,RFLNA,CXXX,No diseases associated,PSYGENET
359845,RFLNB,CXXX,No diseases associated,PSYGENET
5986,RFNG,CXXX,No diseases associated,PSYGENET
5988,RFPL1,CXXX,No diseases associated,PSYGENET
10739,RFPL2,CXXX,No diseases associated,PSYGENET
10738,RFPL3,CXXX,No diseases associated,PSYGENET
342931,RFPL4A,CXXX,No diseases associated,PSYGENET
729974,RFPL4AL1,CXXX,No diseases associated,PSYGENET
442247,RFPL4B,CXXX,No diseases associated,PSYGENET
91869,RFT1,CXXX,No diseases associated,PSYGENET
23180,RFTN1,CXXX,No diseases associated,PSYGENET
130132,RFTN2,CXXX,No diseases associated,PSYGENET
55159,RFWD3,CXXX,No diseases associated,PSYGENET
5989,RFX1,CXXX,No diseases associated,PSYGENET
5990,RFX2,CXXX,No diseases associated,PSYGENET
5991,RFX3,CXXX,No diseases associated,PSYGENET
5993,RFX5,CXXX,No diseases associated,PSYGENET
222546,RFX6,CXXX,No diseases associated,PSYGENET
64864,RFX7,CXXX,No diseases associated,PSYGENET
731220,RFX8,CXXX,No diseases associated,PSYGENET
8625,RFXANK,CXXX,No diseases associated,PSYGENET
5994,RFXAP,CXXX,No diseases associated,PSYGENET
28984,RGCC,CXXX,No diseases associated,PSYGENET
23179,RGL1,CXXX,No diseases associated,PSYGENET
5863,RGL2,CXXX,No diseases associated,PSYGENET
57139,RGL3,CXXX,No diseases associated,PSYGENET
266747,RGL4,CXXX,No diseases associated,PSYGENET
56963,RGMA,CXXX,No diseases associated,PSYGENET
285704,RGMB,CXXX,No diseases associated,PSYGENET
9104,RGN,CXXX,No diseases associated,PSYGENET
9827,RGP1,CXXX,No diseases associated,PSYGENET
400966,RGPD1,CXXX,No diseases associated,PSYGENET
729857,RGPD2,CXXX,No diseases associated,PSYGENET
653489,RGPD3,CXXX,No diseases associated,PSYGENET
285190,RGPD4,CXXX,No diseases associated,PSYGENET
84220,RGPD5,CXXX,No diseases associated,PSYGENET
729540,RGPD6,CXXX,No diseases associated,PSYGENET
727851,RGPD8,CXXX,No diseases associated,PSYGENET
5995,RGR,CXXX,No diseases associated,PSYGENET
5998,RGS3,CXXX,No diseases associated,PSYGENET
9628,RGS6,CXXX,No diseases associated,PSYGENET
6000,RGS7,CXXX,No diseases associated,PSYGENET
401190,RGS7BP,CXXX,No diseases associated,PSYGENET
85397,RGS8,CXXX,No diseases associated,PSYGENET
8787,RGS9,CXXX,No diseases associated,PSYGENET
388531,RGS9BP,CXXX,No diseases associated,PSYGENET
6001,RGS10,CXXX,No diseases associated,PSYGENET
8786,RGS11,CXXX,No diseases associated,PSYGENET
6002,RGS12,CXXX,No diseases associated,PSYGENET
6003,RGS13,CXXX,No diseases associated,PSYGENET
10636,RGS14,CXXX,No diseases associated,PSYGENET
6004,RGS16,CXXX,No diseases associated,PSYGENET
64407,RGS18,CXXX,No diseases associated,PSYGENET
10287,RGS19,CXXX,No diseases associated,PSYGENET
8601,RGS20,CXXX,No diseases associated,PSYGENET
431704,RGS21,CXXX,No diseases associated,PSYGENET
26166,RGS22,CXXX,No diseases associated,PSYGENET
353299,RGSL1,CXXX,No diseases associated,PSYGENET
6005,RHAG,CXXX,No diseases associated,PSYGENET
84236,RHBDD1,CXXX,No diseases associated,PSYGENET
57414,RHBDD2,CXXX,No diseases associated,PSYGENET
25807,RHBDD3,CXXX,No diseases associated,PSYGENET
64285,RHBDF1,CXXX,No diseases associated,PSYGENET
79651,RHBDF2,CXXX,No diseases associated,PSYGENET
9028,RHBDL1,CXXX,No diseases associated,PSYGENET
54933,RHBDL2,CXXX,No diseases associated,PSYGENET
162494,RHBDL3,CXXX,No diseases associated,PSYGENET
57127,RHBG,CXXX,No diseases associated,PSYGENET
6006,RHCE,CXXX,No diseases associated,PSYGENET
51458,RHCG,CXXX,No diseases associated,PSYGENET
6009,RHEB,CXXX,No diseases associated,PSYGENET
121268,RHEBL1,CXXX,No diseases associated,PSYGENET
440712,RHEX,CXXX,No diseases associated,PSYGENET
83695,RHNO1,CXXX,No diseases associated,PSYGENET
6010,RHO,CXXX,No diseases associated,PSYGENET
387,RHOA,CXXX,No diseases associated,PSYGENET
388,RHOB,CXXX,No diseases associated,PSYGENET
9886,RHOBTB1,CXXX,No diseases associated,PSYGENET
23221,RHOBTB2,CXXX,No diseases associated,PSYGENET
22836,RHOBTB3,CXXX,No diseases associated,PSYGENET
389,RHOC,CXXX,No diseases associated,PSYGENET
29984,RHOD,CXXX,No diseases associated,PSYGENET
54509,RHOF,CXXX,No diseases associated,PSYGENET
391,RHOG,CXXX,No diseases associated,PSYGENET
399,RHOH,CXXX,No diseases associated,PSYGENET
57381,RHOJ,CXXX,No diseases associated,PSYGENET
23433,RHOQ,CXXX,No diseases associated,PSYGENET
55288,RHOT1,CXXX,No diseases associated,PSYGENET
89941,RHOT2,CXXX,No diseases associated,PSYGENET
58480,RHOU,CXXX,No diseases associated,PSYGENET
171177,RHOV,CXXX,No diseases associated,PSYGENET
158800,RHOXF1,CXXX,No diseases associated,PSYGENET
84528,RHOXF2,CXXX,No diseases associated,PSYGENET
727940,RHOXF2B,CXXX,No diseases associated,PSYGENET
114822,RHPN1,CXXX,No diseases associated,PSYGENET
85415,RHPN2,CXXX,No diseases associated,PSYGENET
158787,RIBC1,CXXX,No diseases associated,PSYGENET
26150,RIBC2,CXXX,No diseases associated,PSYGENET
57589,RIC1,CXXX,No diseases associated,PSYGENET
79608,RIC3,CXXX,No diseases associated,PSYGENET
60626,RIC8A,CXXX,No diseases associated,PSYGENET
55188,RIC8B,CXXX,No diseases associated,PSYGENET
253260,RICTOR,CXXX,No diseases associated,PSYGENET
10247,RIDA,CXXX,No diseases associated,PSYGENET
55183,RIF1,CXXX,No diseases associated,PSYGENET
284485,RIIAD1,CXXX,No diseases associated,PSYGENET
83547,RILP,CXXX,No diseases associated,PSYGENET
353116,RILPL1,CXXX,No diseases associated,PSYGENET
196383,RILPL2,CXXX,No diseases associated,PSYGENET
23504,RIMBP2,CXXX,No diseases associated,PSYGENET
85376,RIMBP3,CXXX,No diseases associated,PSYGENET
440804,RIMBP3B,CXXX,No diseases associated,PSYGENET
150221,RIMBP3C,CXXX,No diseases associated,PSYGENET
284716,RIMKLA,CXXX,No diseases associated,PSYGENET
57494,RIMKLB,CXXX,No diseases associated,PSYGENET
22999,RIMS1,CXXX,No diseases associated,PSYGENET
140730,RIMS4,CXXX,No diseases associated,PSYGENET
9610,RIN1,CXXX,No diseases associated,PSYGENET
54453,RIN2,CXXX,No diseases associated,PSYGENET
79890,RIN3,CXXX,No diseases associated,PSYGENET
6015,RING1,CXXX,No diseases associated,PSYGENET
126432,RINL,CXXX,No diseases associated,PSYGENET
60561,RINT1,CXXX,No diseases associated,PSYGENET
83732,RIOK1,CXXX,No diseases associated,PSYGENET
55781,RIOK2,CXXX,No diseases associated,PSYGENET
8780,RIOK3,CXXX,No diseases associated,PSYGENET
79697,RIOX1,CXXX,No diseases associated,PSYGENET
84864,RIOX2,CXXX,No diseases associated,PSYGENET
8737,RIPK1,CXXX,No diseases associated,PSYGENET
8767,RIPK2,CXXX,No diseases associated,PSYGENET
11035,RIPK3,CXXX,No diseases associated,PSYGENET
54101,RIPK4,CXXX,No diseases associated,PSYGENET
79567,RIPOR1,CXXX,No diseases associated,PSYGENET
9750,RIPOR2,CXXX,No diseases associated,PSYGENET
140876,RIPOR3,CXXX,No diseases associated,PSYGENET
92129,RIPPLY1,CXXX,No diseases associated,PSYGENET
134701,RIPPLY2,CXXX,No diseases associated,PSYGENET
53820,RIPPLY3,CXXX,No diseases associated,PSYGENET
6016,RIT1,CXXX,No diseases associated,PSYGENET
6014,RIT2,CXXX,No diseases associated,PSYGENET
84934,RITA1,CXXX,No diseases associated,PSYGENET
6017,RLBP1,CXXX,No diseases associated,PSYGENET
6018,RLF,CXXX,No diseases associated,PSYGENET
51132,RLIM,CXXX,No diseases associated,PSYGENET
6013,RLN1,CXXX,No diseases associated,PSYGENET
6019,RLN2,CXXX,No diseases associated,PSYGENET
117579,RLN3,CXXX,No diseases associated,PSYGENET
29919,RMC1,CXXX,No diseases associated,PSYGENET
51115,RMDN1,CXXX,No diseases associated,PSYGENET
151393,RMDN2,CXXX,No diseases associated,PSYGENET
55177,RMDN3,CXXX,No diseases associated,PSYGENET
80010,RMI1,CXXX,No diseases associated,PSYGENET
116028,RMI2,CXXX,No diseases associated,PSYGENET
55005,RMND1,CXXX,No diseases associated,PSYGENET
64795,RMND5A,CXXX,No diseases associated,PSYGENET
64777,RMND5B,CXXX,No diseases associated,PSYGENET
6035,RNASE1,CXXX,No diseases associated,PSYGENET
6036,RNASE2,CXXX,No diseases associated,PSYGENET
6037,RNASE3,CXXX,No diseases associated,PSYGENET
6038,RNASE4,CXXX,No diseases associated,PSYGENET
6039,RNASE6,CXXX,No diseases associated,PSYGENET
84659,RNASE7,CXXX,No diseases associated,PSYGENET
122665,RNASE8,CXXX,No diseases associated,PSYGENET
390443,RNASE9,CXXX,No diseases associated,PSYGENET
338879,RNASE10,CXXX,No diseases associated,PSYGENET
122651,RNASE11,CXXX,No diseases associated,PSYGENET
493901,RNASE12,CXXX,No diseases associated,PSYGENET
440163,RNASE13,CXXX,No diseases associated,PSYGENET
246243,RNASEH1,CXXX,No diseases associated,PSYGENET
10535,RNASEH2A,CXXX,No diseases associated,PSYGENET
79621,RNASEH2B,CXXX,No diseases associated,PSYGENET
84153,RNASEH2C,CXXX,No diseases associated,PSYGENET
440400,RNASEK,CXXX,No diseases associated,PSYGENET
6041,RNASEL,CXXX,No diseases associated,PSYGENET
8635,RNASET2,CXXX,No diseases associated,PSYGENET
27289,RND1,CXXX,No diseases associated,PSYGENET
8153,RND2,CXXX,No diseases associated,PSYGENET
390,RND3,CXXX,No diseases associated,PSYGENET
6045,RNF2,CXXX,No diseases associated,PSYGENET
6047,RNF4,CXXX,No diseases associated,PSYGENET
6048,RNF5,CXXX,No diseases associated,PSYGENET
6049,RNF6,CXXX,No diseases associated,PSYGENET
9616,RNF7,CXXX,No diseases associated,PSYGENET
9025,RNF8,CXXX,No diseases associated,PSYGENET
9921,RNF10,CXXX,No diseases associated,PSYGENET
26994,RNF11,CXXX,No diseases associated,PSYGENET
11342,RNF13,CXXX,No diseases associated,PSYGENET
9604,RNF14,CXXX,No diseases associated,PSYGENET
56163,RNF17,CXXX,No diseases associated,PSYGENET
25897,RNF19A,CXXX,No diseases associated,PSYGENET
127544,RNF19B,CXXX,No diseases associated,PSYGENET
56254,RNF20,CXXX,No diseases associated,PSYGENET
11237,RNF24,CXXX,No diseases associated,PSYGENET
64320,RNF25,CXXX,No diseases associated,PSYGENET
79102,RNF26,CXXX,No diseases associated,PSYGENET
55072,RNF31,CXXX,No diseases associated,PSYGENET
140545,RNF32,CXXX,No diseases associated,PSYGENET
80196,RNF34,CXXX,No diseases associated,PSYGENET
152006,RNF38,CXXX,No diseases associated,PSYGENET
80352,RNF39,CXXX,No diseases associated,PSYGENET
9810,RNF40,CXXX,No diseases associated,PSYGENET
54894,RNF43,CXXX,No diseases associated,PSYGENET
22838,RNF44,CXXX,No diseases associated,PSYGENET
7844,RNF103,CXXX,No diseases associated,PSYGENET
54778,RNF111,CXXX,No diseases associated,PSYGENET
7732,RNF112,CXXX,No diseases associated,PSYGENET
7737,RNF113A,CXXX,No diseases associated,PSYGENET
140432,RNF113B,CXXX,No diseases associated,PSYGENET
55905,RNF114,CXXX,No diseases associated,PSYGENET
27246,RNF115,CXXX,No diseases associated,PSYGENET
55298,RNF121,CXXX,No diseases associated,PSYGENET
79845,RNF122,CXXX,No diseases associated,PSYGENET
54941,RNF125,CXXX,No diseases associated,PSYGENET
55658,RNF126,CXXX,No diseases associated,PSYGENET
79589,RNF128,CXXX,No diseases associated,PSYGENET
55819,RNF130,CXXX,No diseases associated,PSYGENET
168433,RNF133,CXXX,No diseases associated,PSYGENET
84282,RNF135,CXXX,No diseases associated,PSYGENET
51444,RNF138,CXXX,No diseases associated,PSYGENET
11236,RNF139,CXXX,No diseases associated,PSYGENET
50862,RNF141,CXXX,No diseases associated,PSYGENET
9781,RNF144A,CXXX,No diseases associated,PSYGENET
255488,RNF144B,CXXX,No diseases associated,PSYGENET
153830,RNF145,CXXX,No diseases associated,PSYGENET
81847,RNF146,CXXX,No diseases associated,PSYGENET
378925,RNF148,CXXX,No diseases associated,PSYGENET
284996,RNF149,CXXX,No diseases associated,PSYGENET
57484,RNF150,CXXX,No diseases associated,PSYGENET
146310,RNF151,CXXX,No diseases associated,PSYGENET
220441,RNF152,CXXX,No diseases associated,PSYGENET
114804,RNF157,CXXX,No diseases associated,PSYGENET
494470,RNF165,CXXX,No diseases associated,PSYGENET
115992,RNF166,CXXX,No diseases associated,PSYGENET
26001,RNF167,CXXX,No diseases associated,PSYGENET
165918,RNF168,CXXX,No diseases associated,PSYGENET
254225,RNF169,CXXX,No diseases associated,PSYGENET
81790,RNF170,CXXX,No diseases associated,PSYGENET
285533,RNF175,CXXX,No diseases associated,PSYGENET
285671,RNF180,CXXX,No diseases associated,PSYGENET
51255,RNF181,CXXX,No diseases associated,PSYGENET
221687,RNF182,CXXX,No diseases associated,PSYGENET
138065,RNF183,CXXX,No diseases associated,PSYGENET
91445,RNF185,CXXX,No diseases associated,PSYGENET
54546,RNF186,CXXX,No diseases associated,PSYGENET
149603,RNF187,CXXX,No diseases associated,PSYGENET
388591,RNF207,CXXX,No diseases associated,PSYGENET
727800,RNF208,CXXX,No diseases associated,PSYGENET
285498,RNF212,CXXX,No diseases associated,PSYGENET
100507650,RNF212B,CXXX,No diseases associated,PSYGENET
57674,RNF213,CXXX,No diseases associated,PSYGENET
257160,RNF214,CXXX,No diseases associated,PSYGENET
200312,RNF215,CXXX,No diseases associated,PSYGENET
54476,RNF216,CXXX,No diseases associated,PSYGENET
154214,RNF217,CXXX,No diseases associated,PSYGENET
55182,RNF220,CXXX,No diseases associated,PSYGENET
643904,RNF222,CXXX,No diseases associated,PSYGENET
401934,RNF223,CXXX,No diseases associated,PSYGENET
643596,RNF224,CXXX,No diseases associated,PSYGENET
646862,RNF225,CXXX,No diseases associated,PSYGENET
284023,RNF227,CXXX,No diseases associated,PSYGENET
51136,RNFT1,CXXX,No diseases associated,PSYGENET
84900,RNFT2,CXXX,No diseases associated,PSYGENET
8732,RNGTT,CXXX,No diseases associated,PSYGENET
6050,RNH1,CXXX,No diseases associated,PSYGENET
55328,RNLS,CXXX,No diseases associated,PSYGENET
8731,RNMT,CXXX,No diseases associated,PSYGENET
55599,RNPC3,CXXX,No diseases associated,PSYGENET
6051,RNPEP,CXXX,No diseases associated,PSYGENET
57140,RNPEPL1,CXXX,No diseases associated,PSYGENET
10921,RNPS1,CXXX,No diseases associated,PSYGENET
6738,RO60,CXXX,No diseases associated,PSYGENET
6091,ROBO1,CXXX,No diseases associated,PSYGENET
6092,ROBO2,CXXX,No diseases associated,PSYGENET
64221,ROBO3,CXXX,No diseases associated,PSYGENET
54538,ROBO4,CXXX,No diseases associated,PSYGENET
6093,ROCK1,CXXX,No diseases associated,PSYGENET
9475,ROCK2,CXXX,No diseases associated,PSYGENET
79641,ROGDI,CXXX,No diseases associated,PSYGENET
6094,ROM1,CXXX,No diseases associated,PSYGENET
140823,ROMO1,CXXX,No diseases associated,PSYGENET
54763,ROPN1,CXXX,No diseases associated,PSYGENET
152015,ROPN1B,CXXX,No diseases associated,PSYGENET
83853,ROPN1L,CXXX,No diseases associated,PSYGENET
4920,ROR2,CXXX,No diseases associated,PSYGENET
6096,RORB,CXXX,No diseases associated,PSYGENET
6097,RORC,CXXX,No diseases associated,PSYGENET
6098,ROS1,CXXX,No diseases associated,PSYGENET
6101,RP1,CXXX,No diseases associated,PSYGENET
94137,RP1L1,CXXX,No diseases associated,PSYGENET
6102,RP2,CXXX,No diseases associated,PSYGENET
6100,RP9,CXXX,No diseases associated,PSYGENET
6117,RPA1,CXXX,No diseases associated,PSYGENET
6118,RPA2,CXXX,No diseases associated,PSYGENET
6119,RPA3,CXXX,No diseases associated,PSYGENET
29935,RPA4,CXXX,No diseases associated,PSYGENET
84268,RPAIN,CXXX,No diseases associated,PSYGENET
26015,RPAP1,CXXX,No diseases associated,PSYGENET
79871,RPAP2,CXXX,No diseases associated,PSYGENET
79657,RPAP3,CXXX,No diseases associated,PSYGENET
6120,RPE,CXXX,No diseases associated,PSYGENET
6121,RPE65,CXXX,No diseases associated,PSYGENET
729020,RPEL1,CXXX,No diseases associated,PSYGENET
80135,RPF1,CXXX,No diseases associated,PSYGENET
84154,RPF2,CXXX,No diseases associated,PSYGENET
6103,RPGR,CXXX,No diseases associated,PSYGENET
57096,RPGRIP1,CXXX,No diseases associated,PSYGENET
23322,RPGRIP1L,CXXX,No diseases associated,PSYGENET
22895,RPH3A,CXXX,No diseases associated,PSYGENET
9501,RPH3AL,CXXX,No diseases associated,PSYGENET
22934,RPIA,CXXX,No diseases associated,PSYGENET
6122,RPL3,CXXX,No diseases associated,PSYGENET
6123,RPL3L,CXXX,No diseases associated,PSYGENET
6124,RPL4,CXXX,No diseases associated,PSYGENET
6125,RPL5,CXXX,No diseases associated,PSYGENET
6128,RPL6,CXXX,No diseases associated,PSYGENET
6129,RPL7,CXXX,No diseases associated,PSYGENET
6130,RPL7A,CXXX,No diseases associated,PSYGENET
285855,RPL7L1,CXXX,No diseases associated,PSYGENET
6132,RPL8,CXXX,No diseases associated,PSYGENET
6133,RPL9,CXXX,No diseases associated,PSYGENET
6134,RPL10,CXXX,No diseases associated,PSYGENET
4736,RPL10A,CXXX,No diseases associated,PSYGENET
140801,RPL10L,CXXX,No diseases associated,PSYGENET
6135,RPL11,CXXX,No diseases associated,PSYGENET
6136,RPL12,CXXX,No diseases associated,PSYGENET
6137,RPL13,CXXX,No diseases associated,PSYGENET
23521,RPL13A,CXXX,No diseases associated,PSYGENET
9045,RPL14,CXXX,No diseases associated,PSYGENET
6138,RPL15,CXXX,No diseases associated,PSYGENET
6139,RPL17,CXXX,No diseases associated,PSYGENET
6141,RPL18,CXXX,No diseases associated,PSYGENET
6142,RPL18A,CXXX,No diseases associated,PSYGENET
6143,RPL19,CXXX,No diseases associated,PSYGENET
6144,RPL21,CXXX,No diseases associated,PSYGENET
6146,RPL22,CXXX,No diseases associated,PSYGENET
200916,RPL22L1,CXXX,No diseases associated,PSYGENET
9349,RPL23,CXXX,No diseases associated,PSYGENET
6147,RPL23A,CXXX,No diseases associated,PSYGENET
6152,RPL24,CXXX,No diseases associated,PSYGENET
6154,RPL26,CXXX,No diseases associated,PSYGENET
51121,RPL26L1,CXXX,No diseases associated,PSYGENET
6155,RPL27,CXXX,No diseases associated,PSYGENET
6157,RPL27A,CXXX,No diseases associated,PSYGENET
6158,RPL28,CXXX,No diseases associated,PSYGENET
6159,RPL29,CXXX,No diseases associated,PSYGENET
6156,RPL30,CXXX,No diseases associated,PSYGENET
6160,RPL31,CXXX,No diseases associated,PSYGENET
6161,RPL32,CXXX,No diseases associated,PSYGENET
6164,RPL34,CXXX,No diseases associated,PSYGENET
11224,RPL35,CXXX,No diseases associated,PSYGENET
6165,RPL35A,CXXX,No diseases associated,PSYGENET
25873,RPL36,CXXX,No diseases associated,PSYGENET
6173,RPL36A,CXXX,No diseases associated,PSYGENET
6166,RPL36AL,CXXX,No diseases associated,PSYGENET
6167,RPL37,CXXX,No diseases associated,PSYGENET
6168,RPL37A,CXXX,No diseases associated,PSYGENET
6169,RPL38,CXXX,No diseases associated,PSYGENET
6170,RPL39,CXXX,No diseases associated,PSYGENET
116832,RPL39L,CXXX,No diseases associated,PSYGENET
6171,RPL41,CXXX,No diseases associated,PSYGENET
6175,RPLP0,CXXX,No diseases associated,PSYGENET
6176,RPLP1,CXXX,No diseases associated,PSYGENET
6181,RPLP2,CXXX,No diseases associated,PSYGENET
6184,RPN1,CXXX,No diseases associated,PSYGENET
6185,RPN2,CXXX,No diseases associated,PSYGENET
11102,RPP14,CXXX,No diseases associated,PSYGENET
79897,RPP21,CXXX,No diseases associated,PSYGENET
