entrez,symbol,term_id,term_name,source
55620,STAP2,CXXX,No diseases associated,CLINGEN
6770,STAR,CXXX,No diseases associated,CLINGEN
10948,STARD3,CXXX,No diseases associated,CLINGEN
83930,STARD3NL,CXXX,No diseases associated,CLINGEN
134429,STARD4,CXXX,No diseases associated,CLINGEN
80765,STARD5,CXXX,No diseases associated,CLINGEN
147323,STARD6,CXXX,No diseases associated,CLINGEN
56910,STARD7,CXXX,No diseases associated,CLINGEN
9754,STARD8,CXXX,No diseases associated,CLINGEN
57519,STARD9,CXXX,No diseases associated,CLINGEN
10809,STARD10,CXXX,No diseases associated,CLINGEN
90627,STARD13,CXXX,No diseases associated,CLINGEN
6772,STAT1,CXXX,No diseases associated,CLINGEN
6773,STAT2,CXXX,No diseases associated,CLINGEN
6774,STAT3,CXXX,No diseases associated,CLINGEN
6775,STAT4,CXXX,No diseases associated,CLINGEN
6776,STAT5A,CXXX,No diseases associated,CLINGEN
6777,STAT5B,CXXX,No diseases associated,CLINGEN
6778,STAT6,CXXX,No diseases associated,CLINGEN
6779,STATH,CXXX,No diseases associated,CLINGEN
6780,STAU1,CXXX,No diseases associated,CLINGEN
27067,STAU2,CXXX,No diseases associated,CLINGEN
8987,STBD1,CXXX,No diseases associated,CLINGEN
6781,STC1,CXXX,No diseases associated,CLINGEN
8614,STC2,CXXX,No diseases associated,CLINGEN
26872,STEAP1,CXXX,No diseases associated,CLINGEN
256227,STEAP1B,CXXX,No diseases associated,CLINGEN
261729,STEAP2,CXXX,No diseases associated,CLINGEN
55240,STEAP3,CXXX,No diseases associated,CLINGEN
79689,STEAP4,CXXX,No diseases associated,CLINGEN
246744,STH,CXXX,No diseases associated,CLINGEN
6491,STIL,CXXX,No diseases associated,CLINGEN
6786,STIM1,CXXX,No diseases associated,CLINGEN
57620,STIM2,CXXX,No diseases associated,CLINGEN
375346,STIMATE,CXXX,No diseases associated,CLINGEN
340061,STING1,CXXX,No diseases associated,CLINGEN
10963,STIP1,CXXX,No diseases associated,CLINGEN
6788,STK3,CXXX,No diseases associated,CLINGEN
6789,STK4,CXXX,No diseases associated,CLINGEN
6793,STK10,CXXX,No diseases associated,CLINGEN
114790,STK11IP,CXXX,No diseases associated,CLINGEN
8576,STK16,CXXX,No diseases associated,CLINGEN
9263,STK17A,CXXX,No diseases associated,CLINGEN
9262,STK17B,CXXX,No diseases associated,CLINGEN
8859,STK19,CXXX,No diseases associated,CLINGEN
8428,STK24,CXXX,No diseases associated,CLINGEN
10494,STK25,CXXX,No diseases associated,CLINGEN
51765,STK26,CXXX,No diseases associated,CLINGEN
56164,STK31,CXXX,No diseases associated,CLINGEN
202374,STK32A,CXXX,No diseases associated,CLINGEN
55351,STK32B,CXXX,No diseases associated,CLINGEN
282974,STK32C,CXXX,No diseases associated,CLINGEN
65975,STK33,CXXX,No diseases associated,CLINGEN
140901,STK35,CXXX,No diseases associated,CLINGEN
27148,STK36,CXXX,No diseases associated,CLINGEN
11329,STK38,CXXX,No diseases associated,CLINGEN
23012,STK38L,CXXX,No diseases associated,CLINGEN
27347,STK39,CXXX,No diseases associated,CLINGEN
83931,STK40,CXXX,No diseases associated,CLINGEN
169436,STKLD1,CXXX,No diseases associated,CLINGEN
3925,STMN1,CXXX,No diseases associated,CLINGEN
11075,STMN2,CXXX,No diseases associated,CLINGEN
50861,STMN3,CXXX,No diseases associated,CLINGEN
81551,STMN4,CXXX,No diseases associated,CLINGEN
401236,STMND1,CXXX,No diseases associated,CLINGEN
647087,STMP1,CXXX,No diseases associated,CLINGEN
79991,STN1,CXXX,No diseases associated,CLINGEN
2040,STOM,CXXX,No diseases associated,CLINGEN
9399,STOML1,CXXX,No diseases associated,CLINGEN
30968,STOML2,CXXX,No diseases associated,CLINGEN
161003,STOML3,CXXX,No diseases associated,CLINGEN
11037,STON1,CXXX,No diseases associated,CLINGEN
85439,STON2,CXXX,No diseases associated,CLINGEN
219736,STOX1,CXXX,No diseases associated,CLINGEN
56977,STOX2,CXXX,No diseases associated,CLINGEN
90529,STPG1,CXXX,No diseases associated,CLINGEN
285555,STPG2,CXXX,No diseases associated,CLINGEN
441476,STPG3,CXXX,No diseases associated,CLINGEN
285051,STPG4,CXXX,No diseases associated,CLINGEN
64220,STRA6,CXXX,No diseases associated,CLINGEN
346673,STRA8,CXXX,No diseases associated,CLINGEN
92335,STRADA,CXXX,No diseases associated,CLINGEN
55437,STRADB,CXXX,No diseases associated,CLINGEN
11171,STRAP,CXXX,No diseases associated,CLINGEN
55342,STRBP,CXXX,No diseases associated,CLINGEN
85369,STRIP1,CXXX,No diseases associated,CLINGEN
57464,STRIP2,CXXX,No diseases associated,CLINGEN
100507537,STRIT1,CXXX,No diseases associated,CLINGEN
6801,STRN,CXXX,No diseases associated,CLINGEN
29966,STRN3,CXXX,No diseases associated,CLINGEN
29888,STRN4,CXXX,No diseases associated,CLINGEN
412,STS,CXXX,No diseases associated,CLINGEN
3703,STT3A,CXXX,No diseases associated,CLINGEN
201595,STT3B,CXXX,No diseases associated,CLINGEN
10273,STUB1,CXXX,No diseases associated,CLINGEN
375057,STUM,CXXX,No diseases associated,CLINGEN
6804,STX1A,CXXX,No diseases associated,CLINGEN
112755,STX1B,CXXX,No diseases associated,CLINGEN
2054,STX2,CXXX,No diseases associated,CLINGEN
6809,STX3,CXXX,No diseases associated,CLINGEN
6810,STX4,CXXX,No diseases associated,CLINGEN
6811,STX5,CXXX,No diseases associated,CLINGEN
10228,STX6,CXXX,No diseases associated,CLINGEN
8417,STX7,CXXX,No diseases associated,CLINGEN
9482,STX8,CXXX,No diseases associated,CLINGEN
8677,STX10,CXXX,No diseases associated,CLINGEN
8676,STX11,CXXX,No diseases associated,CLINGEN
23673,STX12,CXXX,No diseases associated,CLINGEN
8675,STX16,CXXX,No diseases associated,CLINGEN
55014,STX17,CXXX,No diseases associated,CLINGEN
53407,STX18,CXXX,No diseases associated,CLINGEN
415117,STX19,CXXX,No diseases associated,CLINGEN
6812,STXBP1,CXXX,No diseases associated,CLINGEN
6813,STXBP2,CXXX,No diseases associated,CLINGEN
6814,STXBP3,CXXX,No diseases associated,CLINGEN
252983,STXBP4,CXXX,No diseases associated,CLINGEN
134957,STXBP5,CXXX,No diseases associated,CLINGEN
9515,STXBP5L,CXXX,No diseases associated,CLINGEN
29091,STXBP6,CXXX,No diseases associated,CLINGEN
55359,STYK1,CXXX,No diseases associated,CLINGEN
6815,STYX,CXXX,No diseases associated,CLINGEN
51657,STYXL1,CXXX,No diseases associated,CLINGEN
92235,STYXL2,CXXX,No diseases associated,CLINGEN
10923,SUB1,CXXX,No diseases associated,CLINGEN
8801,SUCLG2,CXXX,No diseases associated,CLINGEN
56670,SUCNR1,CXXX,No diseases associated,CLINGEN
51430,SUCO,CXXX,No diseases associated,CLINGEN
64426,SUDS3,CXXX,No diseases associated,CLINGEN
79783,SUGCT,CXXX,No diseases associated,CLINGEN
57794,SUGP1,CXXX,No diseases associated,CLINGEN
10147,SUGP2,CXXX,No diseases associated,CLINGEN
10910,SUGT1,CXXX,No diseases associated,CLINGEN
23213,SULF1,CXXX,No diseases associated,CLINGEN
55959,SULF2,CXXX,No diseases associated,CLINGEN
6817,SULT1A1,CXXX,No diseases associated,CLINGEN
6799,SULT1A2,CXXX,No diseases associated,CLINGEN
6818,SULT1A3,CXXX,No diseases associated,CLINGEN
445329,SULT1A4,CXXX,No diseases associated,CLINGEN
27284,SULT1B1,CXXX,No diseases associated,CLINGEN
6819,SULT1C2,CXXX,No diseases associated,CLINGEN
442038,SULT1C3,CXXX,No diseases associated,CLINGEN
27233,SULT1C4,CXXX,No diseases associated,CLINGEN
6783,SULT1E1,CXXX,No diseases associated,CLINGEN
6822,SULT2A1,CXXX,No diseases associated,CLINGEN
6820,SULT2B1,CXXX,No diseases associated,CLINGEN
25830,SULT4A1,CXXX,No diseases associated,CLINGEN
391365,SULT6B1,CXXX,No diseases associated,CLINGEN
285362,SUMF1,CXXX,No diseases associated,CLINGEN
25870,SUMF2,CXXX,No diseases associated,CLINGEN
7341,SUMO1,CXXX,No diseases associated,CLINGEN
6613,SUMO2,CXXX,No diseases associated,CLINGEN
6612,SUMO3,CXXX,No diseases associated,CLINGEN
387082,SUMO4,CXXX,No diseases associated,CLINGEN
23353,SUN1,CXXX,No diseases associated,CLINGEN
25777,SUN2,CXXX,No diseases associated,CLINGEN
256979,SUN3,CXXX,No diseases associated,CLINGEN
140732,SUN5,CXXX,No diseases associated,CLINGEN
8464,SUPT3H,CXXX,No diseases associated,CLINGEN
6827,SUPT4H1,CXXX,No diseases associated,CLINGEN
6829,SUPT5H,CXXX,No diseases associated,CLINGEN
6830,SUPT6H,CXXX,No diseases associated,CLINGEN
9913,SUPT7L,CXXX,No diseases associated,CLINGEN
11198,SUPT16H,CXXX,No diseases associated,CLINGEN
55578,SUPT20H,CXXX,No diseases associated,CLINGEN
6832,SUPV3L1,CXXX,No diseases associated,CLINGEN
6835,SURF2,CXXX,No diseases associated,CLINGEN
6836,SURF4,CXXX,No diseases associated,CLINGEN
6838,SURF6,CXXX,No diseases associated,CLINGEN
64420,SUSD1,CXXX,No diseases associated,CLINGEN
56241,SUSD2,CXXX,No diseases associated,CLINGEN
203328,SUSD3,CXXX,No diseases associated,CLINGEN
55061,SUSD4,CXXX,No diseases associated,CLINGEN
26032,SUSD5,CXXX,No diseases associated,CLINGEN
9766,SUSD6,CXXX,No diseases associated,CLINGEN
6839,SUV39H1,CXXX,No diseases associated,CLINGEN
79723,SUV39H2,CXXX,No diseases associated,CLINGEN
23512,SUZ12,CXXX,No diseases associated,CLINGEN
9900,SV2A,CXXX,No diseases associated,CLINGEN
9899,SV2B,CXXX,No diseases associated,CLINGEN
22987,SV2C,CXXX,No diseases associated,CLINGEN
374969,SVBP,CXXX,No diseases associated,CLINGEN
79987,SVEP1,CXXX,No diseases associated,CLINGEN
6840,SVIL,CXXX,No diseases associated,CLINGEN
258010,SVIP,CXXX,No diseases associated,CLINGEN
55530,SVOP,CXXX,No diseases associated,CLINGEN
136306,SVOPL,CXXX,No diseases associated,CLINGEN
23075,SWAP70,CXXX,No diseases associated,CLINGEN
375757,SWI5,CXXX,No diseases associated,CLINGEN
126074,SWSAP1,CXXX,No diseases associated,CLINGEN
54823,SWT1,CXXX,No diseases associated,CLINGEN
94056,SYAP1,CXXX,No diseases associated,CLINGEN
55638,SYBU,CXXX,No diseases associated,CLINGEN
93426,SYCE1,CXXX,No diseases associated,CLINGEN
100130958,SYCE1L,CXXX,No diseases associated,CLINGEN
256126,SYCE2,CXXX,No diseases associated,CLINGEN
644186,SYCE3,CXXX,No diseases associated,CLINGEN
342898,SYCN,CXXX,No diseases associated,CLINGEN
6847,SYCP1,CXXX,No diseases associated,CLINGEN
10388,SYCP2,CXXX,No diseases associated,CLINGEN
221711,SYCP2L,CXXX,No diseases associated,CLINGEN
50511,SYCP3,CXXX,No diseases associated,CLINGEN
85360,SYDE1,CXXX,No diseases associated,CLINGEN
84144,SYDE2,CXXX,No diseases associated,CLINGEN
25949,SYF2,CXXX,No diseases associated,CLINGEN
6850,SYK,CXXX,No diseases associated,CLINGEN
8189,SYMPK,CXXX,No diseases associated,CLINGEN
6853,SYN1,CXXX,No diseases associated,CLINGEN
6854,SYN2,CXXX,No diseases associated,CLINGEN
8224,SYN3,CXXX,No diseases associated,CLINGEN
81493,SYNC,CXXX,No diseases associated,CLINGEN
10492,SYNCRIP,CXXX,No diseases associated,CLINGEN
79953,SYNDIG1,CXXX,No diseases associated,CLINGEN
646658,SYNDIG1L,CXXX,No diseases associated,CLINGEN
23345,SYNE1,CXXX,No diseases associated,CLINGEN
23224,SYNE2,CXXX,No diseases associated,CLINGEN
161176,SYNE3,CXXX,No diseases associated,CLINGEN
8831,SYNGAP1,CXXX,No diseases associated,CLINGEN
9145,SYNGR1,CXXX,No diseases associated,CLINGEN
9144,SYNGR2,CXXX,No diseases associated,CLINGEN
9143,SYNGR3,CXXX,No diseases associated,CLINGEN
23546,SYNGR4,CXXX,No diseases associated,CLINGEN
8867,SYNJ1,CXXX,No diseases associated,CLINGEN
8871,SYNJ2,CXXX,No diseases associated,CLINGEN
55333,SYNJ2BP,CXXX,No diseases associated,CLINGEN
23336,SYNM,CXXX,No diseases associated,CLINGEN
11346,SYNPO,CXXX,No diseases associated,CLINGEN
171024,SYNPO2,CXXX,No diseases associated,CLINGEN
79933,SYNPO2L,CXXX,No diseases associated,CLINGEN
132204,SYNPR,CXXX,No diseases associated,CLINGEN
11276,SYNRG,CXXX,No diseases associated,CLINGEN
6856,SYPL1,CXXX,No diseases associated,CLINGEN
284612,SYPL2,CXXX,No diseases associated,CLINGEN
90196,SYS1,CXXX,No diseases associated,CLINGEN
6857,SYT1,CXXX,No diseases associated,CLINGEN
127833,SYT2,CXXX,No diseases associated,CLINGEN
84258,SYT3,CXXX,No diseases associated,CLINGEN
6860,SYT4,CXXX,No diseases associated,CLINGEN
6861,SYT5,CXXX,No diseases associated,CLINGEN
148281,SYT6,CXXX,No diseases associated,CLINGEN
9066,SYT7,CXXX,No diseases associated,CLINGEN
90019,SYT8,CXXX,No diseases associated,CLINGEN
143425,SYT9,CXXX,No diseases associated,CLINGEN
341359,SYT10,CXXX,No diseases associated,CLINGEN
23208,SYT11,CXXX,No diseases associated,CLINGEN
91683,SYT12,CXXX,No diseases associated,CLINGEN
57586,SYT13,CXXX,No diseases associated,CLINGEN
255928,SYT14,CXXX,No diseases associated,CLINGEN
83849,SYT15,CXXX,No diseases associated,CLINGEN
83851,SYT16,CXXX,No diseases associated,CLINGEN
51760,SYT17,CXXX,No diseases associated,CLINGEN
84958,SYTL1,CXXX,No diseases associated,CLINGEN
54843,SYTL2,CXXX,No diseases associated,CLINGEN
94120,SYTL3,CXXX,No diseases associated,CLINGEN
94121,SYTL4,CXXX,No diseases associated,CLINGEN
94122,SYTL5,CXXX,No diseases associated,CLINGEN
84447,SYVN1,CXXX,No diseases associated,CLINGEN
26099,SZRD1,CXXX,No diseases associated,CLINGEN
23334,SZT2,CXXX,No diseases associated,CLINGEN
134864,TAAR1,CXXX,No diseases associated,CLINGEN
9287,TAAR2,CXXX,No diseases associated,CLINGEN
9038,TAAR5,CXXX,No diseases associated,CLINGEN
319100,TAAR6,CXXX,No diseases associated,CLINGEN
83551,TAAR8,CXXX,No diseases associated,CLINGEN
134860,TAAR9,CXXX,No diseases associated,CLINGEN
10454,TAB1,CXXX,No diseases associated,CLINGEN
23118,TAB2,CXXX,No diseases associated,CLINGEN
257397,TAB3,CXXX,No diseases associated,CLINGEN
6863,TAC1,CXXX,No diseases associated,CLINGEN
6866,TAC3,CXXX,No diseases associated,CLINGEN
255061,TAC4,CXXX,No diseases associated,CLINGEN
6867,TACC1,CXXX,No diseases associated,CLINGEN
10579,TACC2,CXXX,No diseases associated,CLINGEN
10460,TACC3,CXXX,No diseases associated,CLINGEN
6869,TACR1,CXXX,No diseases associated,CLINGEN
6865,TACR2,CXXX,No diseases associated,CLINGEN
6870,TACR3,CXXX,No diseases associated,CLINGEN
4070,TACSTD2,CXXX,No diseases associated,CLINGEN
117143,TADA1,CXXX,No diseases associated,CLINGEN
6871,TADA2A,CXXX,No diseases associated,CLINGEN
93624,TADA2B,CXXX,No diseases associated,CLINGEN
10474,TADA3,CXXX,No diseases associated,CLINGEN
6872,TAF1,CXXX,No diseases associated,CLINGEN
9015,TAF1A,CXXX,No diseases associated,CLINGEN
9014,TAF1B,CXXX,No diseases associated,CLINGEN
9013,TAF1C,CXXX,No diseases associated,CLINGEN
79101,TAF1D,CXXX,No diseases associated,CLINGEN
138474,TAF1L,CXXX,No diseases associated,CLINGEN
6873,TAF2,CXXX,No diseases associated,CLINGEN
83860,TAF3,CXXX,No diseases associated,CLINGEN
6874,TAF4,CXXX,No diseases associated,CLINGEN
6875,TAF4B,CXXX,No diseases associated,CLINGEN
6877,TAF5,CXXX,No diseases associated,CLINGEN
27097,TAF5L,CXXX,No diseases associated,CLINGEN
6878,TAF6,CXXX,No diseases associated,CLINGEN
10629,TAF6L,CXXX,No diseases associated,CLINGEN
6879,TAF7,CXXX,No diseases associated,CLINGEN
54457,TAF7L,CXXX,No diseases associated,CLINGEN
129685,TAF8,CXXX,No diseases associated,CLINGEN
6880,TAF9,CXXX,No diseases associated,CLINGEN
51616,TAF9B,CXXX,No diseases associated,CLINGEN
6881,TAF10,CXXX,No diseases associated,CLINGEN
6882,TAF11,CXXX,No diseases associated,CLINGEN
6883,TAF12,CXXX,No diseases associated,CLINGEN
6884,TAF13,CXXX,No diseases associated,CLINGEN
8148,TAF15,CXXX,No diseases associated,CLINGEN
407738,TAFA1,CXXX,No diseases associated,CLINGEN
338811,TAFA2,CXXX,No diseases associated,CLINGEN
284467,TAFA3,CXXX,No diseases associated,CLINGEN
151647,TAFA4,CXXX,No diseases associated,CLINGEN
25817,TAFA5,CXXX,No diseases associated,CLINGEN
117289,TAGAP,CXXX,No diseases associated,CLINGEN
6876,TAGLN,CXXX,No diseases associated,CLINGEN
8407,TAGLN2,CXXX,No diseases associated,CLINGEN
29114,TAGLN3,CXXX,No diseases associated,CLINGEN
6886,TAL1,CXXX,No diseases associated,CLINGEN
6887,TAL2,CXXX,No diseases associated,CLINGEN
6888,TALDO1,CXXX,No diseases associated,CLINGEN
160622,TAMALIN,CXXX,No diseases associated,CLINGEN
132001,TAMM41,CXXX,No diseases associated,CLINGEN
85461,TANC1,CXXX,No diseases associated,CLINGEN
26115,TANC2,CXXX,No diseases associated,CLINGEN
128989,TANGO2,CXXX,No diseases associated,CLINGEN
79613,TANGO6,CXXX,No diseases associated,CLINGEN
10010,TANK,CXXX,No diseases associated,CLINGEN
57551,TAOK1,CXXX,No diseases associated,CLINGEN
9344,TAOK2,CXXX,No diseases associated,CLINGEN
51347,TAOK3,CXXX,No diseases associated,CLINGEN
6890,TAP1,CXXX,No diseases associated,CLINGEN
6891,TAP2,CXXX,No diseases associated,CLINGEN
6892,TAPBP,CXXX,No diseases associated,CLINGEN
55080,TAPBPL,CXXX,No diseases associated,CLINGEN
202018,TAPT1,CXXX,No diseases associated,CLINGEN
6894,TARBP1,CXXX,No diseases associated,CLINGEN
6895,TARBP2,CXXX,No diseases associated,CLINGEN
23435,TARDBP,CXXX,No diseases associated,CLINGEN
441864,TARM1,CXXX,No diseases associated,CLINGEN
6897,TARS1,CXXX,No diseases associated,CLINGEN
80222,TARS2,CXXX,No diseases associated,CLINGEN
123283,TARS3,CXXX,No diseases associated,CLINGEN
80835,TAS1R1,CXXX,No diseases associated,CLINGEN
80834,TAS1R2,CXXX,No diseases associated,CLINGEN
83756,TAS1R3,CXXX,No diseases associated,CLINGEN
50834,TAS2R1,CXXX,No diseases associated,CLINGEN
50831,TAS2R3,CXXX,No diseases associated,CLINGEN
50832,TAS2R4,CXXX,No diseases associated,CLINGEN
54429,TAS2R5,CXXX,No diseases associated,CLINGEN
50837,TAS2R7,CXXX,No diseases associated,CLINGEN
50836,TAS2R8,CXXX,No diseases associated,CLINGEN
50835,TAS2R9,CXXX,No diseases associated,CLINGEN
50839,TAS2R10,CXXX,No diseases associated,CLINGEN
50838,TAS2R13,CXXX,No diseases associated,CLINGEN
50840,TAS2R14,CXXX,No diseases associated,CLINGEN
50833,TAS2R16,CXXX,No diseases associated,CLINGEN
259294,TAS2R19,CXXX,No diseases associated,CLINGEN
259295,TAS2R20,CXXX,No diseases associated,CLINGEN
259293,TAS2R30,CXXX,No diseases associated,CLINGEN
259290,TAS2R31,CXXX,No diseases associated,CLINGEN
266665,TAS2R33,CXXX,No diseases associated,CLINGEN
266666,TAS2R36,CXXX,No diseases associated,CLINGEN
5726,TAS2R38,CXXX,No diseases associated,CLINGEN
259285,TAS2R39,CXXX,No diseases associated,CLINGEN
259286,TAS2R40,CXXX,No diseases associated,CLINGEN
259287,TAS2R41,CXXX,No diseases associated,CLINGEN
353164,TAS2R42,CXXX,No diseases associated,CLINGEN
259289,TAS2R43,CXXX,No diseases associated,CLINGEN
259292,TAS2R46,CXXX,No diseases associated,CLINGEN
259296,TAS2R50,CXXX,No diseases associated,CLINGEN
338398,TAS2R60,CXXX,No diseases associated,CLINGEN
80231,TASL,CXXX,No diseases associated,CLINGEN
23272,TASOR,CXXX,No diseases associated,CLINGEN
54906,TASOR2,CXXX,No diseases associated,CLINGEN
55617,TASP1,CXXX,No diseases associated,CLINGEN
83940,TATDN1,CXXX,No diseases associated,CLINGEN
9797,TATDN2,CXXX,No diseases associated,CLINGEN
128387,TATDN3,CXXX,No diseases associated,CLINGEN
8887,TAX1BP1,CXXX,No diseases associated,CLINGEN
30851,TAX1BP3,CXXX,No diseases associated,CLINGEN
6901,TAZ,CXXX,No diseases associated,CLINGEN
219793,TBATA,CXXX,No diseases associated,CLINGEN
23216,TBC1D1,CXXX,No diseases associated,CLINGEN
55357,TBC1D2,CXXX,No diseases associated,CLINGEN
23102,TBC1D2B,CXXX,No diseases associated,CLINGEN
729873,TBC1D3,CXXX,No diseases associated,CLINGEN
414059,TBC1D3B,CXXX,No diseases associated,CLINGEN
414060,TBC1D3C,CXXX,No diseases associated,CLINGEN
101060389,TBC1D3D,CXXX,No diseases associated,CLINGEN
102723859,TBC1D3E,CXXX,No diseases associated,CLINGEN
84218,TBC1D3F,CXXX,No diseases associated,CLINGEN
101060321,TBC1D3G,CXXX,No diseases associated,CLINGEN
729877,TBC1D3H,CXXX,No diseases associated,CLINGEN
102724862,TBC1D3I,CXXX,No diseases associated,CLINGEN
101060351,TBC1D3K,CXXX,No diseases associated,CLINGEN
101060376,TBC1D3L,CXXX,No diseases associated,CLINGEN
9882,TBC1D4,CXXX,No diseases associated,CLINGEN
9779,TBC1D5,CXXX,No diseases associated,CLINGEN
51256,TBC1D7,CXXX,No diseases associated,CLINGEN
11138,TBC1D8,CXXX,No diseases associated,CLINGEN
54885,TBC1D8B,CXXX,No diseases associated,CLINGEN
23158,TBC1D9,CXXX,No diseases associated,CLINGEN
23061,TBC1D9B,CXXX,No diseases associated,CLINGEN
83874,TBC1D10A,CXXX,No diseases associated,CLINGEN
26000,TBC1D10B,CXXX,No diseases associated,CLINGEN
374403,TBC1D10C,CXXX,No diseases associated,CLINGEN
23232,TBC1D12,CXXX,No diseases associated,CLINGEN
54662,TBC1D13,CXXX,No diseases associated,CLINGEN
57533,TBC1D14,CXXX,No diseases associated,CLINGEN
64786,TBC1D15,CXXX,No diseases associated,CLINGEN
125058,TBC1D16,CXXX,No diseases associated,CLINGEN
79735,TBC1D17,CXXX,No diseases associated,CLINGEN
55296,TBC1D19,CXXX,No diseases associated,CLINGEN
128637,TBC1D20,CXXX,No diseases associated,CLINGEN
161514,TBC1D21,CXXX,No diseases associated,CLINGEN
25771,TBC1D22A,CXXX,No diseases associated,CLINGEN
55633,TBC1D22B,CXXX,No diseases associated,CLINGEN
55773,TBC1D23,CXXX,No diseases associated,CLINGEN
4943,TBC1D25,CXXX,No diseases associated,CLINGEN
353149,TBC1D26,CXXX,No diseases associated,CLINGEN
254272,TBC1D28,CXXX,No diseases associated,CLINGEN
23329,TBC1D30,CXXX,No diseases associated,CLINGEN
93594,TBC1D31,CXXX,No diseases associated,CLINGEN
221322,TBC1D32,CXXX,No diseases associated,CLINGEN
6902,TBCA,CXXX,No diseases associated,CLINGEN
1155,TBCB,CXXX,No diseases associated,CLINGEN
6903,TBCC,CXXX,No diseases associated,CLINGEN
55171,TBCCD1,CXXX,No diseases associated,CLINGEN
6904,TBCD,CXXX,No diseases associated,CLINGEN
6905,TBCE,CXXX,No diseases associated,CLINGEN
219899,TBCEL,CXXX,No diseases associated,CLINGEN
93627,TBCK,CXXX,No diseases associated,CLINGEN
29110,TBK1,CXXX,No diseases associated,CLINGEN
9755,TBKBP1,CXXX,No diseases associated,CLINGEN
6907,TBL1X,CXXX,No diseases associated,CLINGEN
79718,TBL1XR1,CXXX,No diseases associated,CLINGEN
90665,TBL1Y,CXXX,No diseases associated,CLINGEN
26608,TBL2,CXXX,No diseases associated,CLINGEN
10607,TBL3,CXXX,No diseases associated,CLINGEN
6908,TBP,CXXX,No diseases associated,CLINGEN
9519,TBPL1,CXXX,No diseases associated,CLINGEN
387332,TBPL2,CXXX,No diseases associated,CLINGEN
10716,TBR1,CXXX,No diseases associated,CLINGEN
84897,TBRG1,CXXX,No diseases associated,CLINGEN
9238,TBRG4,CXXX,No diseases associated,CLINGEN
6899,TBX1,CXXX,No diseases associated,CLINGEN
6909,TBX2,CXXX,No diseases associated,CLINGEN
6926,TBX3,CXXX,No diseases associated,CLINGEN
9496,TBX4,CXXX,No diseases associated,CLINGEN
6910,TBX5,CXXX,No diseases associated,CLINGEN
6911,TBX6,CXXX,No diseases associated,CLINGEN
347853,TBX10,CXXX,No diseases associated,CLINGEN
6913,TBX15,CXXX,No diseases associated,CLINGEN
9096,TBX18,CXXX,No diseases associated,CLINGEN
9095,TBX19,CXXX,No diseases associated,CLINGEN
57057,TBX20,CXXX,No diseases associated,CLINGEN
30009,TBX21,CXXX,No diseases associated,CLINGEN
50945,TBX22,CXXX,No diseases associated,CLINGEN
6915,TBXA2R,CXXX,No diseases associated,CLINGEN
6916,TBXAS1,CXXX,No diseases associated,CLINGEN
6862,TBXT,CXXX,No diseases associated,CLINGEN
123036,TC2N,CXXX,No diseases associated,CLINGEN
9747,TCAF1,CXXX,No diseases associated,CLINGEN
285966,TCAF2,CXXX,No diseases associated,CLINGEN
285343,TCAIM,CXXX,No diseases associated,CLINGEN
6917,TCEA1,CXXX,No diseases associated,CLINGEN
6919,TCEA2,CXXX,No diseases associated,CLINGEN
6920,TCEA3,CXXX,No diseases associated,CLINGEN
9338,TCEAL1,CXXX,No diseases associated,CLINGEN
140597,TCEAL2,CXXX,No diseases associated,CLINGEN
85012,TCEAL3,CXXX,No diseases associated,CLINGEN
79921,TCEAL4,CXXX,No diseases associated,CLINGEN
340543,TCEAL5,CXXX,No diseases associated,CLINGEN
158931,TCEAL6,CXXX,No diseases associated,CLINGEN
56849,TCEAL7,CXXX,No diseases associated,CLINGEN
90843,TCEAL8,CXXX,No diseases associated,CLINGEN
51186,TCEAL9,CXXX,No diseases associated,CLINGEN
170082,TCEANC,CXXX,No diseases associated,CLINGEN
127428,TCEANC2,CXXX,No diseases associated,CLINGEN
10915,TCERG1,CXXX,No diseases associated,CLINGEN
256536,TCERG1L,CXXX,No diseases associated,CLINGEN
6929,TCF3,CXXX,No diseases associated,CLINGEN
6932,TCF7,CXXX,No diseases associated,CLINGEN
83439,TCF7L1,CXXX,No diseases associated,CLINGEN
6934,TCF7L2,CXXX,No diseases associated,CLINGEN
6938,TCF12,CXXX,No diseases associated,CLINGEN
6939,TCF15,CXXX,No diseases associated,CLINGEN
6941,TCF19,CXXX,No diseases associated,CLINGEN
6942,TCF20,CXXX,No diseases associated,CLINGEN
6943,TCF21,CXXX,No diseases associated,CLINGEN
150921,TCF23,CXXX,No diseases associated,CLINGEN
100129654,TCF24,CXXX,No diseases associated,CLINGEN
22980,TCF25,CXXX,No diseases associated,CLINGEN
10732,TCFL5,CXXX,No diseases associated,CLINGEN
7062,TCHH,CXXX,No diseases associated,CLINGEN
126637,TCHHL1,CXXX,No diseases associated,CLINGEN
84260,TCHP,CXXX,No diseases associated,CLINGEN
56892,TCIM,CXXX,No diseases associated,CLINGEN
10312,TCIRG1,CXXX,No diseases associated,CLINGEN
8115,TCL1A,CXXX,No diseases associated,CLINGEN
9623,TCL1B,CXXX,No diseases associated,CLINGEN
6947,TCN1,CXXX,No diseases associated,CLINGEN
6948,TCN2,CXXX,No diseases associated,CLINGEN
6950,TCP1,CXXX,No diseases associated,CLINGEN
140290,TCP10L,CXXX,No diseases associated,CLINGEN
6954,TCP11,CXXX,No diseases associated,CLINGEN
